,Weight_AMXB.MX,Weight_AXIA3.SA,Weight_BBAS3.SA,Weight_BIMBOA.MX,Weight_BSAC,Weight_CEMEXCPO.MX,Weight_CENCOSUD.SN,Weight_CIB,Weight_FEMSAUBD.MX,Weight_GCARSOA1.MX,Weight_GGB,Weight_ISA.CL,Weight_PAC,Weight_PBR,Weight_RENT3.SA,Weight_SCCO,Weight_SQM,Weight_VALE,Weight_VIV,Weight_WALMEX.MX,Weight_WEGE3.SA,daily_ret
2025-06-06,0.0030001995619386435,1.011682707030559e-05,5.350576248019934e-05,0.05781618505716324,0.00016872318519745022,1.6455611330457032e-05,0.009652899578213692,0.5378336310386658,0.00019538738706614822,0.0630611702799797,0.18137189745903015,0.05687902495265007,0.0010070392163470387,1.5422685464727692e-05,0.0002299740444868803,0.017535706982016563,0.00044519282528199255,0.023368827998638153,0.0007980639929883182,0.00012668310955632478,0.04641394689679146,-0.011053485402523539
2025-06-09,0.0010566263226792216,4.033368895761669e-06,9.049670552485622e-06,0.02916755899786949,2.920311271736864e-05,8.605807124695275e-06,0.0005012557958252728,0.5196707844734192,0.00016280858835671097,0.013759972527623177,0.3092721998691559,0.0893787071108818,0.0010320531437173486,5.787908321508439e-06,0.00011235093552386388,0.005271013826131821,0.0001729858631733805,0.015307716093957424,0.0002260877809021622,4.0099599573295563e-05,0.014811098575592041,-0.005661500178813326
2025-06-10,0.01194839645177126,1.4946365809009876e-05,2.666516593308188e-05,0.16106651723384857,7.53198255551979e-05,3.614615343394689e-05,0.005605494603514671,0.34876182675361633,0.0009528799564577639,0.08948318660259247,0.10195144265890121,0.16523563861846924,0.002741546370089054,2.0632418454624712e-05,0.00024049350759014487,0.034990351647138596,0.0003288653970230371,0.0041089956648647785,0.0002489670878276229,9.982282062992454e-05,0.07206173986196518,-0.0041772393260914795
2025-06-11,0.03427550196647644,1.588717714184895e-05,3.74428927898407e-05,0.3946043848991394,0.00011143883602926508,4.285763134248555e-05,0.026873519644141197,0.05852866545319557,0.0016940244240686297,0.19226953387260437,0.007896168157458305,0.06646907329559326,0.0023316945880651474,2.2106753021944314e-05,0.00017369935812894255,0.08679213374853134,0.000311981828417629,0.0004386539803817868,0.00014084517897572368,9.384145232615992e-05,0.126876562833786,-0.002195197700851368
2025-06-12,0.06544343382120132,8.185801561921835e-06,2.4964889234979637e-05,0.4106225073337555,8.383506065001711e-05,2.4004699298529886e-05,0.07156524062156677,0.004508747719228268,0.0007523912354372442,0.1990036815404892,0.0003770875046029687,0.015478226356208324,0.0009245241526514292,1.1905228348041419e-05,8.357482147403061e-05,0.11626119911670685,0.00011021403770428151,3.178047700203024e-05,2.2114227249403484e-05,4.030445052194409e-05,0.1146220862865448,0.0086323942811763
2025-06-13,0.1299414038658142,3.8101320569694508e-06,6.8514918893924914e-06,0.18167339265346527,2.8018021112075076e-05,8.658065780764446e-06,0.31324878334999084,0.0004194166976958513,7.336980343097821e-05,0.25183427333831787,1.8355733118369244e-05,0.0018708872376009822,6.57527707517147e-05,5.643654731102288e-06,1.1723504940164275e-05,0.05859481915831566,7.933291271911003e-06,1.6576406096646679e-06,4.053130396641791e-06,1.3060244782536756e-05,0.062168240547180176,0.0053222317776767504
2025-06-16,0.02743961289525032,1.6240735931205563e-05,3.825589737971313e-05,0.25599536299705505,8.407967834500596e-05,2.8393442335072905e-05,0.07212141156196594,0.12027449905872345,0.0003210058494005352,0.2688550353050232,0.01738486997783184,0.04485788941383362,0.0005910408799536526,2.41537818510551e-05,0.00015827508468646556,0.054469842463731766,0.00018164060020353645,0.0010335893603041768,0.00011803486995631829,9.62516714935191e-05,0.1359105408191681,0.009950410194526737
2025-06-17,0.001810342655517161,5.469042207550956e-06,1.1320465091557708e-05,0.05036471039056778,3.431526420172304e-05,1.2080360647814814e-05,0.0008317618048749864,0.5008924007415771,0.0002829137665685266,0.02043812908232212,0.275520384311676,0.10388275235891342,0.0013328214408829808,7.858749995648395e-06,0.00015150080434978008,0.008742409758269787,0.00021990606910549104,0.011325377970933914,0.00021330091112758964,4.927703412249684e-05,0.023871038109064102,-0.00876219005079281
2025-06-18,0.0491337850689888,1.2061092093063053e-05,3.0870389309711754e-05,0.49083393812179565,9.794976358534768e-05,2.9940903914393857e-05,0.06694898009300232,0.012256760150194168,0.0015456067631021142,0.22068262100219727,0.001060393755324185,0.012719416990876198,0.0007145519484765828,1.5348627130151726e-05,7.564411498606205e-05,0.06111415848135948,0.00014527761959470809,8.097192767309025e-05,0.00010774905967991799,9.023703023558483e-05,0.08230379968881607,0.004411863449752965
2025-06-19,0.03642641752958298,7.277154054463608e-06,2.1004296286264434e-05,0.5136048793792725,7.172607001848519e-05,2.1246924006845802e-05,0.0540432408452034,0.005368888843804598,0.000675390416290611,0.17271758615970612,0.0005397549248300493,0.013410521671175957,0.000840098422486335,1.0731680049502756e-05,7.120041118469089e-05,0.07531019300222397,0.00013014063006266952,4.875231388723478e-05,2.3301778128370643e-05,3.497700527077541e-05,0.12662266194820404,-0.010640321645607232
