Date,Open,High,Low,Close,Volume
7/18/2014 16:00:00,3910.03,4018.18,3910.03,4005.16,0
7/21/2014 16:00:00,4004.04,4040.01,3985.28,4034.18,0
7/22/2014 16:00:00,4040.49,4069.14,4039.19,4065.76,0
7/23/2014 16:00:00,4066.07,4066.38,4015.04,4032.24,0
7/24/2014 16:00:00,4030.5,4060.72,4027.08,4059.68,0
7/25/2014 16:00:00,4055.55,4058.38,4030.09,4042.26,0
7/28/2014 16:00:00,4039.95,4045,4018.44,4039.2,0
7/29/2014 16:00:00,4036.51,4045.4,3993.45,3995.83,0
7/30/2014 16:00:00,3991.61,3995.21,3935.79,3955.5,0
7/31/2014 16:00:00,3943.46,3943.68,3852.24,3870.8,0
8/1/2014 16:00:00,3873.03,3897.83,3840.79,3885.81,0
8/4/2014 16:00:00,3887.05,3933.86,3871.98,3933.33,0
8/5/2014 16:00:00,3923.93,3926.89,3871.82,3885.11,0
8/6/2014 16:00:00,3884.85,3915.09,3865.87,3907.88,0
8/7/2014 16:00:00,3906.66,3924.91,3843.38,3856.65,0
8/8/2014 16:00:00,3859.98,3860.05,3815.86,3847.58,0
8/11/2014 16:00:00,3854.21,3930.88,3853.87,3930.26,0
8/12/2014 16:00:00,3929.06,3936.07,3909.72,3925.17,0
8/13/2014 16:00:00,3931.63,3951.29,3869.12,3888.45,0
8/14/2014 16:00:00,3893.14,3919.84,3890.41,3907.66,0
8/15/2014 16:00:00,3913.64,3955.37,3905.25,3954.5,0
8/18/2014 16:00:00,3958.33,3998.52,3958.33,3997.2,0
8/19/2014 16:00:00,3996.38,4042.91,3989.85,4034.5,0
8/20/2014 16:00:00,4029.67,4051.52,4015.64,4047.39,0
8/21/2014 16:00:00,4050.91,4062.97,4041.99,4055.75,0
8/22/2014 16:00:00,4054.69,4055.28,3995.28,4012.69,0
8/25/2014 16:00:00,4014.43,4064.06,4014.23,4058.35,0
8/26/2014 16:00:00,4066.25,4100.2,4066.22,4090.97,0
8/27/2014 16:00:00,4095.14,4163.99,4095.14,4158.29,0
8/28/2014 16:00:00,4155.86,4156.37,4106.27,4137.35,0
8/29/2014 16:00:00,4133.42,4205.41,4133.25,4202.94,0
9/1/2014 16:00:00,4200.99,4212.08,4191.79,4194.16,0
9/2/2014 16:00:00,4187.53,4246.04,4161.61,4240.88,0
9/3/2014 16:00:00,4247.58,4280.42,4234.64,4255.12,0
9/4/2014 16:00:00,4259.84,4263.65,4194.04,4202.18,0
9/5/2014 16:00:00,4209.57,4226.38,4186.05,4215.62,0
9/8/2014 16:00:00,4211.24,4233.72,4120.48,4125.79,0
9/9/2014 16:00:00,4116.97,4117.09,4038.17,4053.36,0
9/10/2014 16:00:00,4046.29,4047.04,3992.65,4028.92,0
9/11/2014 16:00:00,4025.46,4048.75,4017.1,4017.55,0
9/12/2014 16:00:00,4014.1,4017.04,3894.16,3915.51,0
9/15/2014 16:00:00,3916.71,3960.79,3912.14,3955.07,0
9/16/2014 16:00:00,3959.75,4096.52,3958.06,4039.45,0
9/17/2014 16:00:00,4036.14,4064.07,4003.71,4005.1,0
9/18/2014 16:00:00,4002.4,4011.59,3965.32,3978.79,0
9/19/2014 16:00:00,3986.16,3987.86,3916.35,3929.75,0
9/22/2014 16:00:00,3922.57,3925.33,3817.57,3848.81,0
9/23/2014 16:00:00,3852.42,3871.09,3790.63,3812.02,0
9/24/2014 16:00:00,3816.45,3854.71,3783.71,3843.33,0
9/25/2014 16:00:00,3832.71,3835.79,3746.59,3752.21,0
9/26/2014 16:00:00,3755.34,3826.39,3745.51,3809.98,0
9/29/2014 16:00:00,3794.9,3795.75,3647.56,3660.72,0
9/30/2014 16:00:00,3661.72,3665.77,3600.73,3646.3,0
10/1/2014 16:00:00,3647.4,3647.87,3531.49,3538.59,0
10/2/2014 16:00:00,3544.34,3594.53,3500.23,3568.1,0
10/3/2014 16:00:00,3565.56,3616.68,3551.19,3615.65,0
10/6/2014 16:00:00,3639.05,3821.34,3635.39,3770.32,0
10/7/2014 16:00:00,3775.13,3842.43,3772.04,3792.43,0
10/8/2014 16:00:00,3798.44,3827.6,3714.37,3808.64,0
10/9/2014 16:00:00,3808.75,3838.03,3783.92,3792.65,0
10/10/2014 16:00:00,3781.12,3785.99,3659.08,3660.05,0
10/13/2014 16:00:00,3671.41,3850.15,3670.03,3789.19,0
10/14/2014 16:00:00,3791.22,3838.1,3755.08,3795.21,0
10/15/2014 16:00:00,3790.73,3792.79,3580.46,3658.8,0
10/16/2014 16:00:00,3644.07,3644.3,3544.14,3569.6,0
10/17/2014 16:00:00,3576.83,3671.23,3576.25,3653.84,0
10/20/2014 16:00:00,3651.47,3652.05,3570.78,3578,0
10/21/2014 16:00:00,3575.63,3576.55,3493.18,3512.11,0
10/22/2014 16:00:00,3511.68,3538.88,3470.89,3482.31,0
10/23/2014 16:00:00,3485.75,3486.17,3390.99,3411.63,0
10/24/2014 16:00:00,3413.96,3532.35,3412.18,3488.26,0
10/27/2014 16:00:00,3472.24,3473.76,3330.92,3396.57,0
10/28/2014 16:00:00,3403.59,3510.77,3402.95,3506.97,0
10/29/2014 16:00:00,3508.52,3535.83,3456.06,3476.62,0
10/30/2014 16:00:00,3484.85,3595.11,3484.85,3585.26,0
10/31/2014 16:00:00,3583.08,3621.28,3566.11,3621.19,0
11/3/2014 16:00:00,3620.11,3620.92,3541.35,3568.79,0
11/4/2014 16:00:00,3564.23,3588.69,3540.47,3578.58,0
11/5/2014 16:00:00,3565.09,3565.53,3537.03,3554.26,0
11/6/2014 16:00:00,3551.77,3551.87,3457.29,3457.98,0
11/7/2014 16:00:00,3457.79,3502.11,3455.65,3499.06,0
11/10/2014 16:00:00,3501.28,3516.74,3461.69,3468.29,0
11/11/2014 16:00:00,3464.81,3468.88,3430.66,3457.47,0
11/12/2014 16:00:00,3456.01,3502.86,3446.02,3454.43,0
11/13/2014 16:00:00,3454.75,3456.72,3383.15,3397.58,0
11/14/2014 16:00:00,3391.88,3391.88,3340.08,3378.87,0
11/17/2014 16:00:00,3373.94,3390.63,3344.13,3352,0
11/18/2014 16:00:00,3357.76,3414.59,3354.12,3411.78,0
11/19/2014 16:00:00,3406.86,3484.51,3406.85,3481.92,0
11/20/2014 16:00:00,3483.09,3523.77,3461.2,3488.26,0
11/21/2014 16:00:00,3497.16,3668.96,3497.16,3664.1,0
11/24/2014 16:00:00,3660.41,3672.33,3591.84,3596.35,0
11/25/2014 16:00:00,3597.36,3643.95,3591.26,3601.16,0
11/26/2014 16:00:00,3599.94,3632.02,3598,3613.56,0
11/27/2014 16:00:00,3612.56,3624.84,3602.1,3606.58,0
11/28/2014 16:00:00,3601.39,3605.01,3501.74,3507.66,0
12/1/2014 16:00:00,3503.21,3504.07,3385.98,3394.87,0
12/2/2014 16:00:00,3393.17,3398.22,3334.04,3339.51,0
12/3/2014 16:00:00,3337.78,3391.67,3337.76,3373.64,0
12/4/2014 16:00:00,3370.81,3374.04,3309.74,3316.76,0
12/5/2014 16:00:00,3316.39,3338.25,3292.67,3323.6,0
12/8/2014 16:00:00,3320.93,3327.68,3225.76,3244.78,0
12/9/2014 16:00:00,3241.46,3244.99,3203.34,3227.68,0
12/10/2014 16:00:00,3224.39,3228.5,3132.06,3133.36,0
12/11/2014 16:00:00,3137.34,3138.65,3097.01,3106.01,0
12/12/2014 16:00:00,3100.68,3103.67,3041.85,3042.44,0
12/15/2014 16:00:00,3040.21,3043.82,2915.95,2933.24,0
12/16/2014 16:00:00,2922.52,2945.87,2860.23,2907.48,0
12/17/2014 16:00:00,2905.02,3084.14,2905.02,3035.74,0
12/18/2014 16:00:00,3046.93,3131.47,3046.79,3106.03,0
12/19/2014 16:00:00,3105.73,3151.87,3105.44,3131.45,0
12/22/2014 16:00:00,3133.82,3164.02,3130.75,3163.02,0
12/23/2014 16:00:00,3163.06,3167.43,3130.33,3161.8,0
12/24/2014 16:00:00,3163.26,3168.7,3144.81,3166.31,0
12/26/2014 16:00:00,3166.99,3187.64,3153.17,3157.38,0
12/29/2014 16:00:00,3156.49,3187.2,3149.72,3163.27,0
12/30/2014 16:00:00,3169.64,3197.34,3163.05,3172.15,0
12/31/2014 16:00:00,3168.53,3177.66,3148.48,3169.96,0
1/2/2015 16:00:00,3161.15,3161.22,3059.39,3073.68,0
1/5/2015 16:00:00,3068.73,3068.73,2977.05,2988.39,0
1/6/2015 16:00:00,2986.8,3039.32,2986.59,3028.13,0
1/7/2015 16:00:00,3037.05,3114.3,3036.79,3100.96,0
1/8/2015 16:00:00,3103.56,3163.6,3097.39,3147.61,0
1/9/2015 16:00:00,3148,3153.99,3125.51,3143.74,0
1/12/2015 16:00:00,3139.36,3139.96,3069.22,3078.4,0
1/13/2015 16:00:00,3079.96,3136.48,3071.58,3088.11,0
1/14/2015 16:00:00,3087.32,3103.53,3063.3,3095.11,0
1/15/2015 16:00:00,3092.69,3130.58,3057.11,3057.9,0
1/16/2015 16:00:00,3063.13,3130.93,3062.77,3128.03,0
1/19/2015 16:00:00,3125.08,3125.59,3104.37,3108.18,0
1/20/2015 16:00:00,3108.06,3125.35,3072.48,3100.8,0
1/21/2015 16:00:00,3104.69,3175.12,3104.59,3171.81,0
1/22/2015 16:00:00,3178.57,3245.32,3178.38,3236.29,0
1/23/2015 16:00:00,3235.1,3235.12,3176.36,3179.58,0
1/26/2015 16:00:00,3178.23,3182.9,3141.71,3173.94,0
1/27/2015 16:00:00,3173.86,3191.93,3129.23,3186.65,0
1/28/2015 16:00:00,3186.96,3187.38,3110.97,3113.77,0
1/29/2015 16:00:00,3105.46,3114.38,3070.08,3097,0
1/30/2015 16:00:00,3085.72,3086.29,2982.05,2986.89,0
2/2/2015 16:00:00,2992.73,3018.96,2982.33,3018.6,0
2/3/2015 16:00:00,3030.93,3114.56,3029.72,3111.61,0
2/4/2015 16:00:00,3110.34,3116.22,3061.2,3087.23,0
2/5/2015 16:00:00,3094.23,3128.3,3080.62,3117.5,0
2/6/2015 16:00:00,3118.69,3118.8,3062.3,3070.76,0
2/9/2015 16:00:00,3074.75,3116.38,3061.29,3110.87,0
2/10/2015 16:00:00,3103.06,3111.34,3032.66,3036.14,0
2/11/2015 16:00:00,3030.98,3034.3,2937.88,2963.63,0
2/12/2015 16:00:00,2968.53,3075.05,2968.41,3072.68,0
2/13/2015 16:00:00,3063.49,3119.33,3062.69,3116.27,0
2/16/2015 16:00:00,3118.76,3119.47,3109.14,3112.08,0
2/17/2015 16:00:00,3119.6,3129.34,3085.1,3127.96,0
2/18/2015 16:00:00,3124.73,3141.7,3104.24,3122.71,0
2/19/2015 16:00:00,3118.56,3118.57,3076.26,3090.79,0
2/20/2015 16:00:00,3094.17,3099.06,3059.14,3096.09,0
2/23/2015 16:00:00,3089.84,3097.94,3070.77,3089.28,0
2/24/2015 16:00:00,3090.65,3152.47,3071.83,3148.99,0
2/25/2015 16:00:00,3148.61,3148.9,3088.68,3115.51,0
2/26/2015 16:00:00,3124.46,3125.88,3087.22,3114.92,0
2/27/2015 16:00:00,3111.79,3167.62,3111.79,3136.15,0
3/2/2015 16:00:00,3130.32,3131.8,3056.55,3070,0
3/3/2015 16:00:00,3066.85,3080.93,3059.01,3061.93,0
3/4/2015 16:00:00,3056.78,3057.45,2979.87,3005.31,0
3/5/2015 16:00:00,3000.96,3006.92,2965.25,2973.64,0
3/6/2015 16:00:00,2975.8,2976.09,2893.46,2897.01,0
3/9/2015 16:00:00,2890.98,2893.19,2832.9,2833.09,0
3/10/2015 16:00:00,2823.81,2832.04,2792.79,2796.1,0
3/11/2015 16:00:00,2794.96,2824.06,2784.94,2821.27,0
3/12/2015 16:00:00,2829.47,2863.04,2814.19,2830.75,0
3/13/2015 16:00:00,2822.74,2824.92,2737.63,2770.66,0
3/16/2015 16:00:00,2773.5,2801.85,2770.69,2784.63,0
3/17/2015 16:00:00,2784.88,2828.44,2764.87,2825.84,0
3/18/2015 16:00:00,2825.86,2927.11,2804.52,2922.21,0
3/19/2015 16:00:00,2897.59,2900.55,2826.09,2841.4,0
3/20/2015 16:00:00,2849.47,2936.15,2846.91,2912.88,0
3/23/2015 16:00:00,2921.08,2958.47,2918.67,2954.94,0
3/24/2015 16:00:00,2962.81,2975.36,2941.63,2955.63,0
3/25/2015 16:00:00,2955.56,2982.89,2916.42,2918.29,0
3/26/2015 16:00:00,2921.89,2922.02,2859.38,2862.24,0
3/27/2015 16:00:00,2860.04,2863.17,2831.55,2843.04,0
3/30/2015 16:00:00,2837.34,2889.52,2835.66,2883.56,0
4/1/2015 16:00:00,2906.33,2983.79,2904.05,2971.86,0
4/2/2015 16:00:00,2977.2,3034.25,2971.3,3027.03,0
4/6/2015 16:00:00,3045.39,3099.53,3044.09,3074.75,0
4/7/2015 16:00:00,3068.99,3085.26,3061.2,3067.25,0
4/8/2015 16:00:00,3077.01,3132.76,3075.02,3101.67,0
4/9/2015 16:00:00,3105.2,3108.62,3077.07,3082.81,0
4/10/2015 16:00:00,3072.8,3086.53,3068.97,3084.39,0
4/13/2015 16:00:00,3075.57,3096,3047.04,3049.22,0
4/14/2015 16:00:00,3053.33,3093.15,3053.16,3086.94,0
4/15/2015 16:00:00,3077.3,3140.5,3077.3,3137.6,0
4/16/2015 16:00:00,3141.02,3160.49,3116.55,3159.01,0
4/17/2015 16:00:00,3158.5,3160.22,3086.4,3099.77,0
4/20/2015 16:00:00,3096.46,3103.87,3080.4,3083.4,0
4/21/2015 16:00:00,3085.59,3104.33,3081.13,3087.78,0
4/22/2015 16:00:00,3091.32,3129.27,3087.44,3122.88,0
4/23/2015 16:00:00,3123.41,3185.49,3098.33,3184.18,0
4/24/2015 16:00:00,3185.27,3238.47,3184.02,3236.95,0
4/27/2015 16:00:00,3238.18,3260.92,3228.24,3229.39,0
4/28/2015 16:00:00,3238.62,3258.18,3223.72,3228.99,0
4/29/2015 16:00:00,3230.6,3230.6,3187.95,3201.63,0
4/30/2015 16:00:00,3202.61,3202.61,3142.14,3172.07,0
5/1/2015 16:00:00,3170.5,3177.43,3151.99,3167.77,0
5/4/2015 16:00:00,3161.54,3173.05,3158.21,3168.16,0
5/5/2015 16:00:00,3171.42,3229.54,3170.67,3199.05,0
5/6/2015 16:00:00,3208.34,3228.64,3163.82,3174.54,0
5/7/2015 16:00:00,3176.81,3186.28,3153.47,3183.93,0
5/8/2015 16:00:00,3185.06,3236.45,3184.86,3234.94,0
5/11/2015 16:00:00,3230.75,3236.97,3185.04,3189.01,0
5/12/2015 16:00:00,3185.07,3207.41,3175.09,3184.57,0
5/13/2015 16:00:00,3192.23,3205.78,3157.23,3162.72,0
5/14/2015 16:00:00,3170.39,3222.28,3168.02,3214.92,0
5/15/2015 16:00:00,3208.84,3248.64,3192.45,3242.38,0
5/18/2015 16:00:00,3238.44,3240.97,3171.44,3183.83,0
5/19/2015 16:00:00,3183.03,3183.06,3133.05,3137.11,0
5/20/2015 16:00:00,3139.36,3153.62,3119.93,3135.47,0
5/21/2015 16:00:00,3129.96,3130.68,3091.71,3102.61,0
5/22/2015 16:00:00,3102.17,3102.17,3042.47,3048.03,0
5/25/2015 16:00:00,3043.83,3051.84,3039.8,3049.18,0
5/26/2015 16:00:00,3043.03,3043.26,2977.52,2980.51,0
5/27/2015 16:00:00,2973.82,3006.06,2949.95,3005,0
5/28/2015 16:00:00,2997.71,3000.9,2953.65,2992.82,0
5/29/2015 16:00:00,2992.45,2995.94,2936.51,2937.99,0
6/1/2015 16:00:00,2935.08,2955.09,2931.35,2944.7,0
6/2/2015 16:00:00,2948.59,3012.37,2945.91,3004.44,0
6/3/2015 16:00:00,3002.92,3004.28,2962.72,2966.99,0
6/4/2015 16:00:00,2965.49,2965.9,2931.98,2939.41,0
6/5/2015 16:00:00,2942.57,2942.59,2895.55,2920.39,0
6/8/2015 16:00:00,2925.07,2946.5,2924.97,2937.63,0
6/9/2015 16:00:00,2942.68,2960,2934.04,2936.88,0
6/10/2015 16:00:00,2949.97,3008.43,2949.61,2978.61,0
6/11/2015 16:00:00,2967.58,2986.71,2948.66,2986.68,0
6/12/2015 16:00:00,2980.18,2981.94,2951.14,2968.06,0
6/15/2015 16:00:00,2963.44,2967.51,2930.51,2943.04,0
6/16/2015 16:00:00,2943.83,3001.81,2943.43,2992.16,0
6/17/2015 16:00:00,2990.19,3011.89,2959.73,3003.41,0
6/18/2015 16:00:00,3009.05,3043.2,3008.75,3035.71,0
6/19/2015 16:00:00,3039.4,3041.22,2986.94,2992.65,0
6/22/2015 16:00:00,2996.63,3032.78,2996.17,3021.33,0
6/23/2015 16:00:00,3015.39,3031.57,3012.52,3025.05,0
6/24/2015 16:00:00,3027.16,3030.86,2994.76,3000.93,0
6/25/2015 16:00:00,3002.41,3005.41,2963.94,2966.52,0
6/26/2015 16:00:00,2960.39,2994.34,2959.94,2990.59,0
6/29/2015 16:00:00,2982.65,2982.65,2925.25,2931.83,0
6/30/2015 16:00:00,2935.97,2963.68,2931.52,2951.32,0
7/1/2015 16:00:00,2947.71,2957.91,2907.53,2908.42,0
7/2/2015 16:00:00,2904.48,2962.56,2904.48,2958.18,0
7/3/2015 16:00:00,2953.21,2954.83,2938.72,2940.57,0
7/6/2015 16:00:00,2933.8,2936.15,2870.31,2886.25,0
7/7/2015 16:00:00,2876.88,2878.52,2806.74,2875.58,0
7/8/2015 16:00:00,2872.51,2874.03,2812.83,2813.85,0
7/9/2015 16:00:00,2820.94,2865.43,2820.94,2836.48,0
7/10/2015 16:00:00,2847.88,2906.14,2847.8,2903.26,0
7/13/2015 16:00:00,2901.18,2942.56,2900.83,2940.97,0
7/14/2015 16:00:00,2941.65,2958.67,2920.84,2949.12,0
7/15/2015 16:00:00,2949.22,2949.22,2914.6,2924.49,0
7/16/2015 16:00:00,2922.64,2938.25,2910.72,2919.29,0
7/17/2015 16:00:00,2919.14,2919.77,2867.03,2876.05,0
7/20/2015 16:00:00,2876.79,2876.97,2837.33,2851.34,0
7/21/2015 16:00:00,2856,2868.47,2848.68,2852.45,0
7/22/2015 16:00:00,2846.63,2847.32,2777.47,2784.08,0
7/23/2015 16:00:00,2780.2,2780.2,2709.79,2717.14,0
7/24/2015 16:00:00,2708.77,2710.35,2642.05,2657,0
7/27/2015 16:00:00,2649.93,2652.76,2614.06,2617.47,0
7/28/2015 16:00:00,2621.54,2658.49,2598.06,2654.52,0
7/29/2015 16:00:00,2657.47,2702.2,2652.35,2692.7,0
7/30/2015 16:00:00,2679.38,2684.75,2633.58,2656.32,0
7/31/2015 16:00:00,2659.96,2694.8,2659.96,2688.84,0
8/3/2015 16:00:00,2683.68,2685.95,2650.82,2658.82,0
8/4/2015 16:00:00,2663.85,2668.68,2636.42,2655.74,0
8/5/2015 16:00:00,2658.17,2670.27,2626.51,2632.36,0
8/6/2015 16:00:00,2627.52,2629.1,2604.73,2616.27,0
8/7/2015 16:00:00,2618.43,2620.81,2588.21,2593.17,0
8/10/2015 16:00:00,2590.06,2657.98,2587.94,2656.55,0
8/11/2015 16:00:00,2646.25,2646.83,2565.8,2584.67,0
8/12/2015 16:00:00,2592.07,2592.83,2539.29,2567.22,0
8/13/2015 16:00:00,2566.78,2569.47,2513.75,2516.13,0
8/14/2015 16:00:00,2519.77,2531.7,2511.45,2512.7,0
8/17/2015 16:00:00,2506.29,2524.4,2494.91,2504.15,0
8/18/2015 16:00:00,2501.69,2534.43,2473.27,2515.13,0
8/19/2015 16:00:00,2513.38,2515.99,2442.35,2459.1,0
8/20/2015 16:00:00,2453.24,2458.09,2427.75,2450.13,0
8/21/2015 16:00:00,2441.29,2441.68,2372.7,2373.36,0
8/24/2015 16:00:00,2360.42,2361.33,2200.75,2288.66,0
8/25/2015 16:00:00,2301.69,2362.9,2284.07,2287.04,0
8/26/2015 16:00:00,2294.76,2352.26,2279.16,2349.72,0
8/27/2015 16:00:00,2356.06,2467.93,2352.31,2460,0
8/28/2015 16:00:00,2457.07,2473.75,2427.31,2439.48,0
8/31/2015 16:00:00,2427.01,2427.47,2345.88,2420.36,0
9/1/2015 16:00:00,2411.86,2412.25,2326.77,2334.61,0
9/2/2015 16:00:00,2339.74,2357.2,2314.87,2349.8,0
9/3/2015 16:00:00,2341.45,2392.97,2340.39,2383.19,0
9/4/2015 16:00:00,2380.26,2382.6,2301.26,2307.88,0
9/7/2015 16:00:00,2308.13,2308.29,2299.73,2302.77,0
9/8/2015 16:00:00,2314.16,2361.23,2313.99,2338.28,0
9/9/2015 16:00:00,2341.79,2389.89,2324.35,2327.01,0
9/10/2015 16:00:00,2316.32,2329.25,2273.72,2312,0
9/11/2015 16:00:00,2316.71,2316.92,2288.7,2292.38,0
9/14/2015 16:00:00,2293.83,2336.01,2281.8,2335.92,0
9/15/2015 16:00:00,2335.26,2348.14,2318.21,2347.54,0
9/16/2015 16:00:00,2351.36,2401.08,2351.36,2400.84,0
9/17/2015 16:00:00,2397.94,2443.64,2376.47,2397.47,0
9/18/2015 16:00:00,2404.89,2405.39,2321.54,2327.3,0
9/21/2015 16:00:00,2328.31,2332.77,2297.61,2307.58,0
9/22/2015 16:00:00,2296.16,2296.58,2230,2256.32,0
9/23/2015 16:00:00,2257.78,2258.31,2185.29,2186.15,0
9/24/2015 16:00:00,2176.81,2230.86,2126.2,2229.53,0
9/25/2015 16:00:00,2235.47,2249.67,2203.03,2210.56,0
9/29/2015 16:00:00,2142.84,2175.55,2133.28,2163.75,0
9/30/2015 16:00:00,2170.26,2231.34,2168.61,2230.32,0
10/1/2015 16:00:00,2230.76,2248.46,2208.94,2231.81,0
10/2/2015 16:00:00,2234.95,2298.17,2198.31,2298.02,0
10/5/2015 16:00:00,2306.32,2357.28,2301.94,2355.92,0
10/6/2015 16:00:00,2352.77,2393.2,2351.24,2378.43,0
10/7/2015 16:00:00,2385.33,2454.76,2380.28,2405.79,0
10/8/2015 16:00:00,2407.17,2446.42,2398.33,2444.45,0
10/9/2015 16:00:00,2453.36,2488.66,2447.42,2468.37,0
10/12/2015 16:00:00,2480.6,2480.6,2443.68,2443.68,0
10/13/2015 16:00:00,2433.6,2435.29,2359.43,2360.99,0
10/14/2015 16:00:00,2366.87,2390.09,2355.82,2368.79,0
10/15/2015 16:00:00,2377.1,2397.63,2346.3,2396.19,0
10/16/2015 16:00:00,2390.32,2402.66,2363.09,2386.3,0
10/20/2015 16:00:00,2378.59,2379.81,2339.27,2355.86,0
10/21/2015 16:00:00,2349.1,2349.75,2322.85,2329.98,0
10/22/2015 16:00:00,2332.25,2388.29,2332.06,2380.46,0
10/23/2015 16:00:00,2386.18,2415.53,2380.25,2394.36,0
10/26/2015 16:00:00,2398.51,2408.2,2366.63,2372.53,0
10/27/2015 16:00:00,2370.46,2373.54,2349.72,2361.2,0
10/28/2015 16:00:00,2362.1,2401.19,2338.19,2354.4,0
10/29/2015 16:00:00,2348.15,2355.5,2334.32,2339.52,0
10/30/2015 16:00:00,2342.45,2346.9,2323.59,2339.09,0
11/2/2015 16:00:00,2338.23,2361.98,2337.53,2361.11,0
11/3/2015 16:00:00,2359.68,2446.49,2359.39,2443.23,0
11/4/2015 16:00:00,2444.43,2458.45,2396.9,2407.47,0
11/5/2015 16:00:00,2404.86,2421.29,2392.06,2407.18,0
11/6/2015 16:00:00,2405.28,2405.42,2338.17,2379.63,0
11/9/2015 16:00:00,2377.88,2377.91,2316.38,2327.32,0
11/10/2015 16:00:00,2322.64,2349.46,2298.43,2339.71,0
11/11/2015 16:00:00,2341.69,2373.17,2339.52,2358.89,0
11/12/2015 16:00:00,2355.48,2356.25,2318.43,2327.69,0
11/13/2015 16:00:00,2323.84,2327.99,2287.68,2291,0
11/16/2015 16:00:00,2290.26,2308.17,2279.32,2305.98,0
11/17/2015 16:00:00,2305.4,2336.78,2305.36,2326.9,0
11/18/2015 16:00:00,2328.3,2369.17,2325.8,2368.74,0
11/19/2015 16:00:00,2373.9,2404.4,2373.69,2403.13,0
11/20/2015 16:00:00,2404.68,2440.17,2403.9,2426.91,0
11/23/2015 16:00:00,2423.94,2430.02,2391.54,2394.04,0
11/24/2015 16:00:00,2397.18,2414.25,2382.58,2402.56,0
11/25/2015 16:00:00,2399.19,2399.41,2336.8,2341.2,0
11/26/2015 16:00:00,2338.59,2347.77,2337.47,2345.87,0
11/27/2015 16:00:00,2344.1,2351.24,2293.57,2300.36,0
11/30/2015 16:00:00,2300.17,2303.11,2246.58,2247.45,0
12/1/2015 16:00:00,2250.2,2273.86,2248.93,2270.95,0
12/2/2015 16:00:00,2271.54,2275.83,2239.6,2257.99,0
12/3/2015 16:00:00,2256.89,2304.9,2256.84,2287.87,0
12/4/2015 16:00:00,2287.29,2287.54,2256.18,2275.83,0
12/7/2015 16:00:00,2271.3,2282.22,2236.12,2236.4,0
12/8/2015 16:00:00,2233.64,2235.11,2183.7,2206.86,0
12/9/2015 16:00:00,2212.45,2280.16,2212.35,2252.57,0
12/10/2015 16:00:00,2250.88,2252.31,2201.13,2202.92,0
12/11/2015 16:00:00,2194.19,2197.15,2156.71,2157.07,0
12/14/2015 16:00:00,2154.92,2156.44,2123.92,2143.92,0
12/15/2015 16:00:00,2147.95,2192.06,2146.1,2184.33,0
12/16/2015 16:00:00,2177.95,2227.05,2157.86,2224.4,0
12/17/2015 16:00:00,2223.62,2245.98,2206.28,2206.8,0
12/18/2015 16:00:00,2205.73,2206.81,2137.67,2138.6,0
12/21/2015 16:00:00,2139.34,2158.7,2119.7,2123.33,0
12/22/2015 16:00:00,2128.85,2145.66,2124.28,2138.02,0
12/23/2015 16:00:00,2140.25,2180.98,2139.49,2178.39,0
12/24/2015 16:00:00,2176.61,2186.8,2170.79,2174.06,0
12/28/2015 16:00:00,2170.32,2182.03,2162.09,2175.63,0
12/29/2015 16:00:00,2177.11,2197.91,2170.37,2176.39,0
12/30/2015 16:00:00,2172.83,2174.93,2122.14,2123.03,0
12/31/2015 16:00:00,2121.71,2135.65,2116.32,2127.53,0
1/4/2016 16:00:00,2115.3,2115.63,2054.54,2063.87,0
1/5/2016 16:00:00,2066.17,2075.06,2056.89,2074.31,0
1/6/2016 16:00:00,2066.6,2066.64,2029.14,2031.08,0
1/7/2016 16:00:00,2022.21,2022.27,1948.91,1951.48,0
1/8/2016 16:00:00,1951.4,1988.14,1933.61,1934.17,0
1/11/2016 16:00:00,1938.7,1963.75,1916.43,1927.32,0
1/12/2016 16:00:00,1932.05,1953.49,1912.42,1933.62,0
1/13/2016 16:00:00,1938.69,1961.33,1901.7,1910.8,0
1/14/2016 16:00:00,1909.5,1953.3,1896.76,1950.76,0
1/15/2016 16:00:00,1942.6,1942.92,1852.63,1878.36,0
1/18/2016 16:00:00,1884.38,1885.27,1872.49,1876.94,0
1/19/2016 16:00:00,1885.15,1896.7,1855.7,1869.61,0
1/20/2016 16:00:00,1862.5,1863.11,1794,1844.99,0
1/21/2016 16:00:00,1837.3,1855.04,1818.83,1820.52,0
1/22/2016 16:00:00,1835.66,1889.68,1835.63,1886.14,0
1/25/2016 16:00:00,1885.38,1886.6,1853.54,1855.64,0
1/26/2016 16:00:00,1858.53,1890.73,1851.24,1889.57,0
1/27/2016 16:00:00,1888.79,1929.74,1886.47,1908.37,0
1/28/2016 16:00:00,1913.8,1949.67,1910.35,1936.34,0
1/29/2016 16:00:00,1937.46,2040.65,1937.44,2038.89,0
2/1/2016 16:00:00,2034.79,2042.32,1998.34,2038.69,0
2/2/2016 16:00:00,2031.87,2032.74,1942.13,1943.93,0
2/3/2016 16:00:00,1949.43,2017.41,1942.17,2015.83,0
2/4/2016 16:00:00,2021.69,2102.26,2019.11,2067.97,0
2/5/2016 16:00:00,2067.05,2073.31,2024.45,2027.14,0
2/8/2016 16:00:00,2023.67,2023.77,1973.8,1986.27,0
2/9/2016 16:00:00,1982.14,1982.23,1940.2,1955.75,0
