Date,AMXB.MX,AXIA3.SA,BBAS3.SA,BIMBOA.MX,BSAC,CEMEXCPO.MX,CENCOSUD.SN,CIB,FEMSAUBD.MX,GCARSOA1.MX,GGB,ISA.CL,PAC,PBR,RENT3.SA,SCCO,SQM,VALE,VIV,WALMEX.MX,WEGE3.SA
2026-01-08,18.153032302856445,51.20000076293945,21.29239273071289,59.5996208190918,30.684791564941406,21.991086959838867,3078.629638671875,67.79574584960938,174.9594268798828,117.9751205444336,3.858599185943604,26296.583984375,271.3900146484375,11.3098726272583,42.53144836425781,156.14195251464844,73.22722625732422,13.67970848083496,11.65835952758789,56.93000030517578,45.50495910644531
2026-01-09,18.034448623657227,51.34999847412109,21.3314266204834,61.278621673583984,31.08490562438965,22.210100173950195,3093.459228515625,68.36593627929688,174.17950439453125,120.59038543701172,3.858599185943604,27725.53125,267.4700012207031,11.38654899597168,42.18002700805664,165.8382110595703,73.56340789794922,13.582483291625977,11.743388175964355,57.400001525878906,45.89320755004883
2026-01-12,18.13326835632324,50.70000076293945,21.341184616088867,62.53541564941406,31.71365165710449,22.14041519165039,3163.65283203125,68.5398941040039,174.1224365234375,120.20256805419922,3.88790512084961,27725.53125,269.2699890136719,11.376964569091797,41.877418518066406,171.1677703857422,76.88562774658203,13.514424324035645,11.733941078186035,57.90999984741211,46.5402946472168
2026-01-13,18.034448623657227,49.470001220703125,20.6873836517334,60.02182769775391,31.32306671142578,21.92140007019043,3163.65283203125,70.63707733154297,174.5123748779297,120.21251678466795,3.9758224487304688,27785.0703125,264.7300109863281,11.789104461669922,40.87196731567383,169.58250427246094,80.06941986083984,13.718599319458008,11.393824577331545,57.72999954223633,46.19186782836914
2026-01-14,18.024566650390625,50.93000030517578,20.980131149291992,60.78768539428711,31.465961456298828,22.28974342346192,3148.8232421875,71.12029266357422,175.48252868652344,121.97259521484376,4.063739776611328,29273.556640625,263.20001220703125,12.134151458740234,40.92077255249024,175.31080627441406,82.24468231201172,14.204730033874512,11.516644477844238,58.70000076293945,46.79912567138672
2026-01-15,17.352598190307617,51.38999938964844,20.94109535217285,61.28843688964844,30.732421875,21.71234130859375,3064.78857421875,71.36190795898438,173.2823028564453,119.2479476928711,4.083277225494385,29670.486328125,257.2300109863281,12.086228370666504,40.97934722900391,177.94639587402344,78.68516540527344,14.263065338134766,11.488301277160645,59.09000015258789,46.23168182373047
2026-01-16,17.886220932006836,50.5,20.85327339172364,61.10188293457031,31.73270606994629,21.93135643005371,3063.800048828125,73.20780944824219,174.19451904296875,121.67427825927734,4.063739776611328,31158.970703125,264.1700134277344,12.162904739379885,39.7298583984375,175.9818572998047,76.65821075439453,14.204730033874512,11.393824577331545,57.88999938964844,46.11222076416016
2026-01-19,17.85657501220703,50.79999923706055,20.794723510742188,61.36698913574219,31.73270606994629,22.10059356689453,3092.470703125,73.20780944824219,175.83456420898438,122.03225708007812,4.063739776611328,31972.677734375,264.1700134277344,12.162904739379885,39.83723449707031,175.9818572998047,76.65821075439453,14.204730033874512,11.393824577331545,58.38999938964844,46.01266860961914
2026-01-20,17.955394744873047,51.29999923706055,21.0191650390625,60.19856262207031,31.36116981506348,21.93135643005371,2985.697265625,74.5028305053711,176.19363403320312,119.83464813232422,4.063739776611328,31833.751953125,270.0299987792969,12.297090530395508,39.75914001464844,181.13633728027344,79.24874877929688,14.515853881835938,11.97957992553711,58.02000045776367,46.22172927856445
2026-01-21,17.90598487854004,52.83000183105469,21.858367919921875,59.78617477416992,32.49482345581055,22.478891372680664,2980.45751953125,76.91893005371094,175.91220092773438,119.57610321044922,4.171194553375244,31853.59765625,277.0299987792969,12.948845863342283,41.60408782958984,179.00645446777344,80.89008331298828,15.138099670410156,12.281903266906738,57.5099983215332,47.37652587890625
